0.00,0.00,70.21,1.15,-2.00
0.00,0.00,70.11,1.18,-2.03
0.00,0.00,70.06,1.19,-2.03
0.00,0.00,70.03,1.20,-2.00
0.00,0.00,69.95,1.21,-2.01
0.00,0.00,69.86,1.19,-2.04
2.00,0.00,69.79,0.78,-1.99
0.00,0.00,69.93,0.10,-1.81
0.40,0.00,69.81,0.20,-1.88
0.58,0.00,69.83,-1.52,-2.32
0.10,0.00,69.91,-3.19,-3.06
0.26,0.00,69.95,-3.35,-2.77
0.28,0.00,70.13,-4.08,-2.19
0.17,0.00,70.57,-5.70,-2.47
0.07,0.00,70.88,-6.51,-2.45
0.06,0.00,71.33,-6.92,-3.01
-0.08,0.00,71.82,-7.25,-2.73
-0.12,0.00,72.42,-7.15,-2.93
-0.24,0.00,72.96,-6.40,-3.04
-0.19,0.00,73.44,-6.10,-2.99
-0.27,0.00,73.95,-5.29,-3.16
-0.19,0.00,74.44,-3.75,-3.73
0.18,0.00,74.76,-2.81,-3.40
0.35,0.00,75.14,-3.27,-3.46
0.35,0.00,75.36,-5.14,-3.78
0.61,0.00,75.55,-7.21,-3.55
0.80,0.00,75.82,-8.96,-2.49
1.04,0.00,76.32,-10.11,-2.13
0.75,0.00,77.04,-10.04,-1.92
0.61,0.00,77.63,-10.02,-1.81
0.06,0.00,78.48,-13.01,-2.56
0.19,0.00,79.22,-12.91,-2.53
1.04,0.00,80.35,-13.61,-2.83
0.36,0.00,81.23,-13.28,-2.95
0.00,0.00,82.81,-14.32,-4.76
0.33,0.00,83.53,-13.69,-4.48
0.24,0.00,84.53,-13.60,-4.51
-0.71,0.00,85.66,-14.02,-5.17
-0.31,0.00,86.58,-13.43,-5.55
-0.37,0.00,87.31,-11.66,-4.39
-0.19,0.00,88.37,-12.30,-4.64
-0.85,0.00,89.22,-12.13,-4.98
-1.16,0.00,89.99,-10.77,-4.92
-0.77,0.00,90.49,-7.50,-3.82
-0.81,0.00,91.19,-4.38,-3.64
-0.65,0.00,91.57,-4.44,-3.57
-0.41,0.00,91.62,-2.12,-2.17
-0.25,0.00,91.68,-0.62,-1.00
-0.23,0.00,91.42,-0.84,-0.57
-0.26,0.00,91.15,-0.54,-0.18
0.39,0.00,90.86,0.77,0.81
-0.05,0.00,90.44,0.75,1.62
-0.30,0.00,89.90,1.11,2.97
0.53,0.00,89.32,2.87,3.09
0.69,0.00,88.60,0.26,1.74
0.27,0.00,87.96,-1.30,1.95
0.22,0.00,87.45,-3.26,1.28
0.50,0.00,87.34,-4.84,-2.03
0.13,0.00,87.32,-5.27,-2.24
-0.34,0.00,87.16,-6.38,-0.50
-0.17,0.00,87.12,-4.69,0.26
0.91,0.00,87.13,-4.03,-0.01
-0.22,0.00,86.94,-4.56,0.40
0.14,0.00,86.89,-4.08,0.33
0.12,0.00,86.75,-4.28,0.32
-0.56,0.00,86.53,-4.81,1.15
-1.03,0.00,86.45,-2.22,0.25
-0.05,0.00,86.49,0.30,-0.21
0.28,0.00,86.04,0.64,0.35
0.20,0.00,85.24,-0.14,-0.67
-0.11,0.00,84.94,-1.05,-1.65
-0.44,0.00,84.40,-0.55,-2.17
-0.16,0.00,83.75,0.91,-2.63
0.10,0.00,83.39,1.67,-2.33
-0.75,0.00,82.66,1.78,-2.36
-0.37,0.00,81.70,3.13,-2.33
-0.14,0.00,81.10,4.23,-1.65
0.00,0.00,80.37,4.84,-0.48
0.40,0.00,79.34,4.74,-1.90
0.00,0.00,78.42,4.43,-1.94
0.40,0.00,77.63,4.13,-2.09
0.35,0.00,76.98,2.43,0.02
-0.18,0.00,76.34,2.16,-0.11
0.00,0.00,75.65,3.19,-2.83
0.94,0.00,75.26,3.24,-2.99
0.00,0.00,74.78,-0.04,-2.75
0.11,0.00,74.22,-0.27,-2.90
-0.85,0.00,74.10,-0.54,-3.66
-0.18,0.00,74.28,1.37,-4.06
0.11,0.00,74.14,1.56,-3.90
-0.33,0.00,73.68,1.83,-3.75
-0.55,0.00,73.51,1.93,-3.82
-0.18,0.00,73.01,2.62,-3.79
-0.12,0.00,72.42,3.26,-4.55
0.10,0.00,72.14,3.11,-4.31
0.24,0.00,71.76,2.80,-3.12
0.09,0.00,71.14,1.78,-2.93
0.21,0.00,70.88,1.49,-2.11
0.00,0.00,70.56,0.24,-2.25
0.22,0.00,70.15,0.16,-1.25
0.31,0.00,69.69,-1.15,-1.42
0.31,0.00,69.54,-2.14,-1.47
-0.22,0.00,69.57,-3.72,-0.27
-0.39,0.00,69.75,-3.37,-0.56
-0.83,0.00,70.31,-1.77,0.27
-0.11,0.00,70.76,1.02,-0.05
0.56,0.00,71.32,1.19,0.91
0.39,0.00,71.35,0.88,1.25
0.49,0.00,71.46,-0.76,1.60
-0.30,0.00,71.77,-3.41,-1.01
-0.12,0.00,71.98,-2.70,-0.54
0.21,0.00,72.34,-2.52,-0.32
0.13,0.00,72.73,-3.17,-1.08
-0.22,0.00,72.86,-3.47,-1.29
-0.39,0.00,73.26,-2.90,-2.10
-0.07,0.00,73.74,-0.82,-1.91
0.08,0.00,74.00,-0.28,-3.63
-0.55,0.00,73.87,-0.53,-3.42
-0.22,0.00,73.94,1.68,-2.60
-0.45,0.00,74.03,2.56,-1.72
-0.14,0.00,73.51,4.98,-3.79
-0.11,0.00,73.30,5.18,-2.91
-0.22,0.00,72.53,5.68,-4.58
-0.74,0.00,71.99,6.48,-4.69
-0.16,0.00,71.53,8.98,-3.78
0.00,0.00,70.88,9.08,-4.01
0.51,0.00,70.20,9.04,-4.30
