1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
1,0.00,-151.94,2.69,3.44
