0.00,0.00,-13.94,2.11,-1.60
0.00,0.00,-13.93,2.08,-1.72
0.00,0.00,-13.91,2.11,-1.68
0.00,0.00,-13.90,2.14,-1.66
0.00,0.00,-13.89,2.14,-1.51
0.00,0.00,-13.88,2.15,-1.42
0.00,0.00,-13.86,2.17,-1.40
0.00,0.00,-13.88,2.12,-1.55
0.00,0.00,-13.85,2.08,-1.65
0.00,0.00,-13.84,2.12,-1.47
0.00,0.00,-13.84,2.11,-1.63
0.00,0.00,-13.86,2.09,-1.49
0.00,0.00,-13.85,2.05,-1.74
0.00,0.00,-13.85,2.19,-1.62
0.00,0.00,-13.86,2.21,-1.50
0.00,0.00,-13.88,2.23,-1.58
0.00,0.00,-13.91,2.20,-1.79
0.00,0.00,-13.92,2.06,-1.90
0.00,0.00,-13.94,2.06,-2.01
0.00,0.00,-13.97,2.08,-2.17
0.00,0.00,-13.98,2.06,-2.11
0.00,0.00,-14.00,2.00,-1.96
0.00,0.00,-14.02,2.03,-2.03
0.00,0.00,-14.11,1.47,-1.67
2.02,0.00,-13.84,2.25,-2.45
-0.16,0.00,-13.89,1.92,-2.28
0.00,0.00,-13.92,2.75,-2.67
1.09,0.00,-13.90,2.72,-2.71
0.90,0.00,-13.86,1.97,-2.74
0.66,0.00,-13.85,0.95,-2.65
0.52,0.00,-13.88,-2.13,-2.60
0.53,0.00,-13.85,-3.69,-2.92
0.31,0.00,-13.87,-5.86,-2.75
0.16,0.00,-13.92,-7.61,-3.06
0.00,0.00,-13.96,-8.33,-3.11
-0.12,0.00,-14.07,-8.26,-2.85
-0.36,0.00,-14.15,-7.60,-2.62
-0.40,0.00,-14.29,-5.51,-2.34
-0.39,0.00,-14.35,-3.65,-2.25
-0.38,0.00,-14.41,-1.76,-2.05
-0.19,0.00,-14.50,-0.36,-1.58
-0.21,0.00,-14.56,0.43,-2.21
0.15,0.00,-14.63,1.46,-1.57
0.32,0.00,-14.76,0.67,-1.46
0.32,0.00,-14.82,-0.69,-1.17
0.45,0.00,-15.07,-1.66,-1.08
0.51,0.00,-15.11,-1.67,-1.13
0.33,0.00,-15.23,-2.95,-1.08
